"","Title","Date","Prize","URL"
"8273","標題[賣/台中] 9.9成新Mac mini Late 2014 16G 256SSD ","時間Tue Jan 19 16:21:13 2016","[交易價格]：25,000","https://www.ptt.cc/bbs/MacShop/M.1453191682.A.313.html"
"8274","標題[賣/高雄] iPad mini wifi 32G 黑(附盒)","時間Tue Jan 19 16:22:15 2016","[交易價格]：3800","https://www.ptt.cc/bbs/MacShop/M.1453191739.A.2C9.html"
"8275","標題[賣/台北] 二手IPad Air 32G Wifi太空灰","時間Tue Jan 19 16:40:04 2016","[交易價格]： 9500元","https://www.ptt.cc/bbs/MacShop/M.1453192807.A.649.html"
"8276","標題[賣/台北] iPhone 原廠盒裝傳輸線","時間Tue Jan 19 16:40:52 2016","[交易價格]：600","https://www.ptt.cc/bbs/MacShop/M.1453192856.A.37D.html"
"8277","標題[賣/台北] 二手 iPhone 5 16G 白","時間Tue Jan 19 16:43:20 2016","[交易價格]：4000","https://www.ptt.cc/bbs/MacShop/M.1453193003.A.3FC.html"
"8278","標題[賣/台中] iPhone 6S plus 64G TSMC 玫瑰金 全新未拆","時間Tue Jan 19 16:45:40 2016","[交易價格]：30500 若檢查非台積版扣2K","https://www.ptt.cc/bbs/MacShop/M.1453193142.A.151.html"
"8279","標題[賣/高雄] macbook air 13 128G 15年12月購買","時間Tue Jan 19 16:49:14 2016","[交易價格]：29000","https://www.ptt.cc/bbs/MacShop/M.1453193356.A.788.html"
"8280","標題[賣/桃園] 二手iPad Air WI-FI+4G 64G灰","時間Tue Jan 19 17:18:05 2016","[交易價格]：11000","https://www.ptt.cc/bbs/MacShop/M.1453195087.A.CD0.html"
"8281","標題[賣/台北] iPad Pro WiFi 128G 金色","時間Tue Jan 19 18:03:28 2016","[交易價格]：30000","https://www.ptt.cc/bbs/MacShop/M.1453197810.A.C84.html"
"8282","標題[賣/全省]Apple Pencile ","時間Tue Jan 19 18:05:26 2016","[交易價格]：3290","https://www.ptt.cc/bbs/MacShop/M.1453197929.A.FDF.html"
"8283","標題[賣/台北] 全新IMAC 27"" 尾牙貨","時間Tue Jan 19 19:03:00 2016","[交易價格]：55500 (官網61900)","https://www.ptt.cc/bbs/MacShop/M.1453201382.A.E3A.html"
"8284","標題[賣/台南] 全新iPad Pro 128G + Apple Pencil","時間Tue Jan 19 19:22:25 2016","[交易價格]：33000","https://www.ptt.cc/bbs/MacShop/M.1453202548.A.EF0.html"
"8285","標題[賣/新北] iPhone 6s Plus 128G 全新未拆","時間Tue Jan 19 19:24:30 2016","[交易價格]：32500，不議價","https://www.ptt.cc/bbs/MacShop/M.1453202673.A.465.html"
"8286","標題[賣/台北] 售全新豆腐頭","時間Tue Jan 19 19:39:58 2016","[交易價格]：300元","https://www.ptt.cc/bbs/MacShop/M.1453203601.A.DB2.html"
"8287","標題[賣/台北] 2014 MacBook Air 11吋 8G/128G  ","時間Tue Jan 19 19:41:57 2016","[交易價格]：23500 (誠可議)","https://www.ptt.cc/bbs/MacShop/M.1453203721.A.FFF.html"
"8288","標題[賣/台北] 2015 MBPR 13"" 2.7G/16G/128 ","時間Tue Jan 19 20:18:32 2016","[交易價格]： 49000(一月底前優惠45000)","https://www.ptt.cc/bbs/MacShop/M.1453205915.A.B18.html"
"8289","標題[賣/全國] 全新未拆iphone6s 玫瑰金 64g","時間Tue Jan 19 20:22:14 2016","[交易價格]：26000","https://www.ptt.cc/bbs/MacShop/M.1453206137.A.021.html"
"8290","標題[賣/桃園] iphone6 plus 16g金色","時間Tue Jan 19 20:26:53 2016","[交易價格]：15000","https://www.ptt.cc/bbs/MacShop/M.1453206415.A.65F.html"
"8291","標題[賣/南港] Macbook Air 13.3 128G 2011 限面交(已售)","時間Tue Jan 19 20:40:02 2016","[交易價格]：15000","https://www.ptt.cc/bbs/MacShop/M.1453207210.A.A10.html"
"8292","標題[賣/台北] 記憶體Ram DDR3 2G","時間Tue Jan 19 20:43:35 2016","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1453207418.A.F41.html"
"8293","標題[賣/台北] iphone 5s 32g 金 九成新 配件全新","時間Tue Jan 19 21:08:35 2016","[交易價格]：8500元","https://www.ptt.cc/bbs/MacShop/M.1453208917.A.C34.html"
"8294","標題[賣/台南] i phone 5s 32g 銀色","時間Tue Jan 19 21:16:23 2016","[交易價格]：7000","https://www.ptt.cc/bbs/MacShop/M.1453209386.A.E01.html"
"8295","標題[賣/台南] 全新未拆封iPhone 6s 16G 金色","時間Tue Jan 19 21:21:05 2016","[交易價格]：22,000","https://www.ptt.cc/bbs/MacShop/M.1453209667.A.C3C.html"
"8296","標題[賣/雙北] iPad mini2 16g銀","時間Tue Jan 19 21:33:07 2016","[交易價格]：$7500元","https://www.ptt.cc/bbs/MacShop/M.1453210389.A.439.html"
"8297","標題[賣/林口] iPad mini 32G 銀色WIFI","時間Tue Jan 19 21:46:14 2016","[交易價格]：4500","https://www.ptt.cc/bbs/MacShop/M.1453211177.A.AD9.html"
"8298","標題[賣/台北] iPhone 6s Plus 16G","時間Tue Jan 19 21:56:00 2016","[交易價格]：25500","https://www.ptt.cc/bbs/MacShop/M.1453211765.A.81B.html"
"8299","標題[賣/台北] 二手iphone 6 128g","時間Tue Jan 19 21:59:17 2016","[交易價格]：17200","https://www.ptt.cc/bbs/MacShop/M.1453211959.A.14E.html"
"8300","標題[賣/台北 ]  iPhone 5s 32G","時間Tue Jan 19 22:30:37 2016","[交易價格]：8200","https://www.ptt.cc/bbs/MacShop/M.1453213840.A.4D2.html"
"8301","標題[賣/台北] iPad mini4 16g wifi 金色 (已賣出)","時間Tue Jan 19 22:40:35 2016","[交易價格]：11000","https://www.ptt.cc/bbs/MacShop/M.1453214439.A.266.html"
"8302","標題[賣/台中] ★全新 Apple Watch Sport 38mm 白色 ","時間Tue Jan 19 22:58:19 2016","[交易價格]：$8900","https://www.ptt.cc/bbs/MacShop/M.1453215502.A.0F9.html"
"8303","標題[賣/台北] iphone 6/6s用Ztylus 鏡頭保護殼","時間Tue Jan 19 23:14:56 2016","[交易價格]：2700","https://www.ptt.cc/bbs/MacShop/M.1453216498.A.51B.html"
"8304","標題[賣/雙北] 2015 Macbook Pro Retina 13"" 13吋 8GB 256GB i5 MBPR","時間Tue Jan 19 23:20:06 2016","[交易價格]：45,000 已售出 勿來信議價","https://www.ptt.cc/bbs/MacShop/M.1453216809.A.19F.html"
"8305","標題[賣/台北] 全新iPad mini2 wifi 16G 銀 (中國機)","時間Tue Jan 19 23:26:28 2016","[交易價格]：7500","https://www.ptt.cc/bbs/MacShop/M.1453217195.A.201.html"
"8306","標題[賣/台北] apple earpads 耳機 400","時間Tue Jan 19 23:26:44 2016","[交易價格] :  400含運(不議價)","https://www.ptt.cc/bbs/MacShop/M.1453217207.A.F74.html"
"8307","標題[賣/台北] Macbook Air 13"" 2013mid /全機如新","時間Tue Jan 19 23:38:09 2016","[交易價格]：19000","https://www.ptt.cc/bbs/MacShop/M.1453217892.A.159.html"
"8308","標題[賣/台北] iPhone 5S 16G 金色(重PO)","時間Tue Jan 19 23:39:46 2016","[交易價格]：6500","https://www.ptt.cc/bbs/MacShop/M.1453217991.A.B8C.html"
"8309","標題[賣/全省 ] 全新apple TV  32G","時間Tue Jan 19 23:43:12 2016","[交易價格]：5000含運","https://www.ptt.cc/bbs/MacShop/M.1453218194.A.B0F.html"
"8310","標題[賣/台中] 全新 IPAD AIR 2 64G 金色 WIFI","時間Tue Jan 19 23:54:31 2016","[交易價格]：16400元","https://www.ptt.cc/bbs/MacShop/M.1453218875.A.D57.html"
"8311","標題[賣/台中] IPAD AIR 2 64G WIFI 全新未拆封","時間Wed Jan 20 00:06:15 2016","[交易價格]：16400元","https://www.ptt.cc/bbs/MacShop/M.1453219578.A.674.html"
"8312","標題[賣/台中]全新IPAD AIR2 16G Wifi 金色","時間Wed Jan 20 00:23:29 2016","[交易價格]：14,000元","https://www.ptt.cc/bbs/MacShop/M.1453220611.A.64F.html"
"8313","標題[賣/中壢] 整新機 iPhone 5 白色 32GB","時間Wed Jan 20 00:36:08 2016","[交易價格]：6000元整","https://www.ptt.cc/bbs/MacShop/M.1453221370.A.3CC.html"
"8314","標題[賣/全省] 二手 Apple Watch 42mm 不鏽鋼 黑色","時間Wed Jan 20 00:53:48 2016","[交易價格]：14500","https://www.ptt.cc/bbs/MacShop/M.1453222432.A.336.html"
"8315","標題[賣/全省] 二手 Apple Watch 不鏽鋼 38mm 白色 ","時間Wed Jan 20 01:00:05 2016","[交易價格]：12500","https://www.ptt.cc/bbs/MacShop/M.1453222814.A.595.html"
"8316","標題[賣/北中] iPhone 5s 16G 灰 (NT$:6000) ","時間Wed Jan 20 01:54:00 2016","[交易價格]：NT$: 6,000.- (暫不議價, 謝謝)","https://www.ptt.cc/bbs/MacShop/M.1453226049.A.D12.html"
"8317","標題[賣/台北] iPhone6 16G 銀","時間Wed Jan 20 03:46:22 2016","[交易價格]：12000","https://www.ptt.cc/bbs/MacShop/M.1453232786.A.F95.html"
"8318","標題[賣/台南] iphone6s 16g 金色 台gg","時間Wed Jan 20 04:04:53 2016","[交易價格]：21000","https://www.ptt.cc/bbs/MacShop/M.1453233895.A.53B.html"
"8319","標題[賣/ ]","時間Wed Jan 20 09:19:09 2016","[交易價格]：1500元","https://www.ptt.cc/bbs/MacShop/M.1453252753.A.A6E.html"
"8320","標題[賣/全國] 保固內 iPad mini2 16G wifi ","時間Wed Jan 20 09:38:42 2016","[交易價格]： 6300","https://www.ptt.cc/bbs/MacShop/M.1453253925.A.C0A.html"
"8321","標題[賣/桃園] iPhone 5s 16G 金","時間Wed Jan 20 09:49:45 2016","[交易價格]：6500","https://www.ptt.cc/bbs/MacShop/M.1453254587.A.FDF.html"
"8322","標題[賣/台北] Apple watch sport 38mm白","時間Wed Jan 20 09:57:07 2016","[交易價格]：9000","https://www.ptt.cc/bbs/MacShop/M.1453255029.A.01B.html"
"8323","標題[賣/全國] 全新Bose SoundLink Mini II藍芽音響","時間Wed Jan 20 10:47:52 2016","[交易價格]：7000","https://www.ptt.cc/bbs/MacShop/M.1453258075.A.3BD.html"
"8324","標題[賣/台北] Apple watch sport 38mm白 ","時間Wed Jan 20 10:52:54 2016","[交易價格]：10000","https://www.ptt.cc/bbs/MacShop/M.1453258377.A.609.html"
"8325","標題[賣/台南] 全新iphone6s plus/16G/玫瑰金","時間Wed Jan 20 11:39:03 2016","[交易價格]：26000","https://www.ptt.cc/bbs/MacShop/M.1453261146.A.414.html"
"8326","標題[賣/台中] 二手Macbook Pro Retina 15""高階","時間Wed Jan 20 11:51:43 2016","[交易價格]：62000","https://www.ptt.cc/bbs/MacShop/M.1453261907.A.70D.html"
"8327","標題[賣/新竹] 全新未拆iPhone6 16g 金 (已售出)","時間Wed Jan 20 11:57:42 2016","[交易價格]：17500","https://www.ptt.cc/bbs/MacShop/M.1453262265.A.2E1.html"
"8328","標題[賣/台北 ] 二手MacBook Pro 15吋 2011末","時間Wed Jan 20 13:23:15 2016","[交易價格]：23000","https://www.ptt.cc/bbs/MacShop/M.1453267398.A.827.html"
"8329","標題[賣/台北] iPhone 6 太空灰 64G   ","時間Wed Jan 20 13:53:11 2016","[交易價格]：14000","https://www.ptt.cc/bbs/MacShop/M.1453269195.A.454.html"
"8330","標題[賣/新竹] iPhone5S 金色","時間Wed Jan 20 14:03:52 2016","[交易價格]：6500","https://www.ptt.cc/bbs/MacShop/M.1453269836.A.E32.html"
"8331","標題[賣/台北] 2013late Macbook Pro 13"" 256/8 保固內","時間Wed Jan 20 14:12:09 2016","[交易價格]：34000","https://www.ptt.cc/bbs/MacShop/M.1453270331.A.773.html"
"8332","標題[賣/台北] adam亞果mDrive SD轉卡 mbpr13""","時間Wed Jan 20 14:13:11 2016","[交易價格]：500元","https://www.ptt.cc/bbs/MacShop/M.1453270393.A.B8A.html"
"8333","標題[賣/台北] iphone6s 64g 粉紅 24900","時間Wed Jan 20 14:19:59 2016","[交易價格]： 24900","https://www.ptt.cc/bbs/MacShop/M.1453270801.A.2BF.html"
"8334","標題[賣/台南] iphone6 plus 16g 金色(重po) ","時間Wed Jan 20 14:20:33 2016","[交易價格]：14000","https://www.ptt.cc/bbs/MacShop/M.1453270836.A.23C.html"
"8335","標題[賣/雙北] iPhone6 plus 犀牛盾(售出)","時間Wed Jan 20 14:36:33 2016","[交易價格]：$300","https://www.ptt.cc/bbs/MacShop/M.1453271796.A.D81.html"
"8336","標題[賣/台南] 全新iPad Pro 128G銀色+Apple Pencil","時間Wed Jan 20 14:45:50 2016","[交易價格]：32000元","https://www.ptt.cc/bbs/MacShop/M.1453272353.A.631.html"
"8337","標題[賣/嘉義] iphone6 16g 金 過保","時間Wed Jan 20 15:03:14 2016","[交易價格]：11500","https://www.ptt.cc/bbs/MacShop/M.1453273397.A.05F.html"
"8338","標題[賣/台北] Mac Mini Server 2010 年中","時間Wed Jan 20 15:38:50 2016","[交易價格]：8,000（誠可議）","https://www.ptt.cc/bbs/MacShop/M.1453275532.A.A2F.html"
"8339","標題[賣/全省] 全新Iphone6S/6S+超強韌度鋼化玻璃膜 ","時間Wed Jan 20 16:11:08 2016","[交易價格]：300元","https://www.ptt.cc/bbs/MacShop/M.1453277471.A.E7D.html"
"8340","標題[賣/全省] 15"" Macbook Pro 2.5GHz 16G 512全新 ","時間Wed Jan 20 16:12:02 2016","[交易價格]：$71500 (一口價)","https://www.ptt.cc/bbs/MacShop/M.1453277525.A.493.html"
"8341","標題[賣/台北] 6S 64G 玫瑰金 全新未拆 ","時間Wed Jan 20 16:12:28 2016","[交易價格]：26000","https://www.ptt.cc/bbs/MacShop/M.1453277551.A.DA1.html"
"8342","標題[賣/全省] 全新2015 15"" Macbook Pro 2.2GHz 16 ","時間Wed Jan 20 16:13:41 2016","[交易價格]：$57900","https://www.ptt.cc/bbs/MacShop/M.1453277624.A.49D.html"
"8343","標題[賣/全省] 2013 Macbook Pro 15"" 8/256G Retina ","時間Wed Jan 20 16:17:06 2016","[交易價格]：$36500","https://www.ptt.cc/bbs/MacShop/M.1453277829.A.0B3.html"
"8344","標題[賣/台北] 犀牛盾 playproof 6s 4.7寸","時間Wed Jan 20 16:50:18 2016","[交易價格]：600","https://www.ptt.cc/bbs/MacShop/M.1453279820.A.62E.html"
"8345","標題[賣/台北] Apple TV 第四代 64GB (MLNC2TA/A)","時間Wed Jan 20 17:07:07 2016","[交易價格]：6500","https://www.ptt.cc/bbs/MacShop/M.1453280829.A.2BF.html"
"8346","標題[賣/全國] KUKE酷殼電池背蓋for iPhone6/6s","時間Wed Jan 20 17:26:41 2016","[交易價格]：1200","https://www.ptt.cc/bbs/MacShop/M.1453282003.A.33E.html"
"8347","標題[賣/台中] iPhone5s 32g 銀白 7000","時間Wed Jan 20 17:29:00 2016","[交易價格]：7000","https://www.ptt.cc/bbs/MacShop/M.1453282142.A.222.html"
"8348","標題[賣/台北] iphone5s 16g 金 ","時間Wed Jan 20 18:02:40 2016","[交易價格]：7000","https://www.ptt.cc/bbs/MacShop/M.1453284163.A.E54.html"
"8349","標題[賣/台北] 2015 MacBook Pro  Air  台灣版全新未","時間Wed Jan 20 18:06:05 2016","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1453284368.A.EB9.html"
"8350","標題[賣/台南] new iPad 32g","時間Wed Jan 20 18:14:45 2016","[交易價格]：＄5000 （蝦皮下標可貨到付款免運費）","https://www.ptt.cc/bbs/MacShop/M.1453284887.A.520.html"
"8351","標題[賣/全國] mac mini 2010 升級8G雙硬碟 ","時間Wed Jan 20 18:35:22 2016","[交易價格]：7800元","https://www.ptt.cc/bbs/MacShop/M.1453286125.A.583.html"
"8352","標題[賣/台北] 9.99成新 Apple Watch 42mm (已賣出)","時間Wed Jan 20 18:37:39 2016","[交易價格]：33000","https://www.ptt.cc/bbs/MacShop/M.1453286262.A.EB8.html"
"8353","標題[賣/彰化] iphone6s plus 64g 玫瑰金 全新","時間Wed Jan 20 18:44:11 2016","[交易價格]：30000","https://www.ptt.cc/bbs/MacShop/M.1453286654.A.E16.html"
"8354","標題[賣/高雄] 二手 iphone 6S 64G 玫瑰金 ","時間Wed Jan 20 18:45:23 2016","[交易價格]：23000","https://www.ptt.cc/bbs/MacShop/M.1453286725.A.24B.html"
"8355","標題[賣/台北新竹] Macbook pro13""/8G/256G/2014mid ","時間Wed Jan 20 19:10:43 2016","[交易價格]：33500","https://www.ptt.cc/bbs/MacShop/M.1453288246.A.922.html"
"8356","標題[賣/台中] MacBook 12"" 8G/256G 全新未拆","時間Wed Jan 20 19:36:06 2016","[交易價格]：37,000","https://www.ptt.cc/bbs/MacShop/M.1453289769.A.3FC.html"
"8357","標題賣iPad Pro Wi-Fi 128G 銀色 + MKOC2 Apple P","時間Wed Jan 20 19:50:03 2016","[交易價格]：33000元","https://www.ptt.cc/bbs/MacShop/M.1453290606.A.F24.html"
"8358","標題[賣/新北] 全新未拆iPhone6S+ 128G玫瑰金 ","時間Wed Jan 20 20:05:32 2016","[交易價格]：32000元整","https://www.ptt.cc/bbs/MacShop/M.1453291535.A.FF0.html"
"8359","標題[賣/台北] iPhone5 黑 16GB","時間Wed Jan 20 20:45:19 2016","[交易價格]：5000","https://www.ptt.cc/bbs/MacShop/M.1453293922.A.6FF.html"
"8360","標題[賣/雙北] (已售出)iPhone 5 32G 白","時間Wed Jan 20 21:00:52 2016","[交易價格]：4500","https://www.ptt.cc/bbs/MacShop/M.1453294855.A.4C3.html"
"8361","標題[賣/全省] iphone5(s)9H防窺鋼玻璃保護貼便宜賣","時間Wed Jan 20 21:13:48 2016","[交易價格]：100元","https://www.ptt.cc/bbs/MacShop/M.1453295631.A.B58.html"
"8362","標題[賣/台南] iPhone 5 32g黑色","時間Wed Jan 20 21:17:49 2016","[交易價格]：$5300","https://www.ptt.cc/bbs/MacShop/M.1453295872.A.CE7.html"
"8363","標題[賣/台中] iPad mini 4 wifi 128g金（17000)","時間Wed Jan 20 21:23:16 2016","[交易價格]：17000","https://www.ptt.cc/bbs/MacShop/M.1453296199.A.6A3.html"
"8364","標題[賣/全國] apple watch 38mm 白色運動錶帶 ","時間Wed Jan 20 21:27:22 2016","[交易價格]：$7500","https://www.ptt.cc/bbs/MacShop/M.1453296444.A.ED9.html"
"8365","標題[賣/高雄] ipad mini 2 32g 銀 保內","時間Wed Jan 20 21:36:29 2016","[交易價格]：$7800","https://www.ptt.cc/bbs/MacShop/M.1453296993.A.C16.html"
"8366","標題[賣/台北] iPhone 6s+ 6s plus 64G 玫瑰金","時間Wed Jan 20 21:37:52 2016","[交易價格]：26800(已售出)","https://www.ptt.cc/bbs/MacShop/M.1453297076.A.70E.html"
"8367","標題[賣/台中] iPhone 5s銀16g","時間Wed Jan 20 21:47:59 2016","[交易價格]：7000","https://www.ptt.cc/bbs/MacShop/M.1453297685.A.38C.html"
"8368","標題[賣/台北] iPhone 5s 16g 金色(重ＰＯ)","時間Wed Jan 20 21:57:58 2016","[交易價格]：7000/支","https://www.ptt.cc/bbs/MacShop/M.1453298281.A.571.html"
"8369","標題[賣/台中] Wireless Keyboard藍芽英文鍵盤(故障)","時間Wed Jan 20 22:02:12 2016","[交易價格]：250","https://www.ptt.cc/bbs/MacShop/M.1453298534.A.ACF.html"
"8370","標題[賣/台中] 全新iwatch sport 42mm white","時間Wed Jan 20 22:02:16 2016","[交易價格]：$10500元整(原價$13500元)","https://www.ptt.cc/bbs/MacShop/M.1453298539.A.C5C.html"
"8371","標題[賣/台北] Apple watch sport 38mm 白色錶帶","時間Wed Jan 20 22:03:40 2016","[交易價格]：9000","https://www.ptt.cc/bbs/MacShop/M.1453298622.A.069.html"
"8372","標題[賣/台北] 2014 macbook air 13寸 256G","時間Wed Jan 20 22:04:04 2016","[交易價格]：25800","https://www.ptt.cc/bbs/MacShop/M.1453298646.A.BDE.html"
"8373","標題[賣/台北] 全新未拆 iPad mini 4 64G WiFi 金","時間Wed Jan 20 22:09:13 2016","[交易價格]：15000","https://www.ptt.cc/bbs/MacShop/M.1453298956.A.6F5.html"
"8374","標題[賣/台中] iphone 5s 32g 太空灰(黑)","時間Wed Jan 20 22:10:48 2016","[交易價格]：7800","https://www.ptt.cc/bbs/MacShop/M.1453299050.A.417.html"
"8375","標題[賣/台南] iPhone 6S 64G 玫瑰金","時間Wed Jan 20 22:24:02 2016","[交易價格]：25500","https://www.ptt.cc/bbs/MacShop/M.1453299845.A.D37.html"
"8376","標題[賣/全國] Devil case 紅色IPHONE6/6s Type X  ","時間Wed Jan 20 22:45:28 2016","[交易價格]：700含運費","https://www.ptt.cc/bbs/MacShop/M.1453301131.A.F07.html"
"8377","標題[賣/淡水] 二手iPhone 5 16g 白","時間Wed Jan 20 22:48:00 2016","[交易價格]：4000","https://www.ptt.cc/bbs/MacShop/M.1453301286.A.4C6.html"
"8378","標題[賣/高雄] iPhone5 黑 16GB","時間Wed Jan 20 23:13:27 2016","[交易價格]：3800","https://www.ptt.cc/bbs/MacShop/M.1453302810.A.655.html"
"8379","標題[賣/ ] [賣/台北］ ipad mini2 wifi 32g白 全新未拆","時間Wed Jan 20 23:13:38 2016","[交易價格]：9500","[交易價格]：9500"
"8380","標題[賣/台中] macbook air 13吋 2015 4G 128G ","時間Wed Jan 20 23:54:12 2016","[交易價格] :27,000","https://www.ptt.cc/bbs/MacShop/M.1453305254.A.149.html"
"8381","標題[賣/台南] IPAD AIR 64g 全新未拆 法雅客貨","時間Wed Jan 20 23:58:01 2016","[交易價格]：16000 不議價","https://www.ptt.cc/bbs/MacShop/M.1453305483.A.097.html"
"8382","標題[賣/台北] iphone 6s+ 64G 玫瑰金 ","時間Thu Jan 21 00:02:13 2016","[交易價格]：30000","https://www.ptt.cc/bbs/MacShop/M.1453305735.A.49C.html"
"8383","標題[賣/新竹] 二手ipad air 32GB LTE 黑(重PO)","時間Thu Jan 21 00:07:41 2016","[交易價格]：8,000(須配合我時間地點，不議價)","https://www.ptt.cc/bbs/MacShop/M.1453306063.A.2A8.html"
"8384","標題[賣/台北] Iphone 5 全新電池一顆(含工具)","時間Thu Jan 21 00:07:55 2016","[交易價格]：$300 含運","https://www.ptt.cc/bbs/MacShop/M.1453306079.A.9BC.html"
"8385","標題[賣/台北台中] iPhone6 金 128G 保固內","時間Thu Jan 21 00:09:30 2016","[交易價格]：18,000","https://www.ptt.cc/bbs/MacShop/M.1453306175.A.C67.html"
"8386","標題[賣/新竹] Apple watch sport 42mm 午夜藍","時間Thu Jan 21 00:20:11 2016","[交易價格]：10,000","https://www.ptt.cc/bbs/MacShop/M.1453306813.A.35B.html"
"8387","標題[賣/新北] Apple Wireless Keyboard  藍芽鍵盤 ","時間Thu Jan 21 00:27:23 2016","[交易價格]：1500","https://www.ptt.cc/bbs/MacShop/M.1453307246.A.58F.html"
"8388","標題[賣/台北] Apple watch 42mm 灰","時間Thu Jan 21 00:33:43 2016","[交易價格]：9000！","https://www.ptt.cc/bbs/MacShop/M.1453307625.A.2F0.html"
"8389","標題[賣/全省] iphone 5 32G 白色","時間Thu Jan 21 00:34:25 2016","[交易價格]：面交6500,其他縣市郵寄費用實報實銷","https://www.ptt.cc/bbs/MacShop/M.1453307669.A.0AF.html"
"8390","標題[賣/台北]  Magic Mouse 近全新","時間Thu Jan 21 00:39:13 2016","[交易價格]：2500","https://www.ptt.cc/bbs/MacShop/M.1453307957.A.6EA.html"
"8391","標題[賣/彰化] 犀牛盾i6(s) 霧灰色","時間Thu Jan 21 00:45:09 2016","[交易價格]：450 運費另計","https://www.ptt.cc/bbs/MacShop/M.1453308311.A.5C2.html"
"8392","標題[賣/北市] 全新未拆ipad mini4 16G/64G 各一台","時間Thu Jan 21 00:53:03 2016","[交易價格]：16GB 11000 / 64GB 14500  兩台一起買 一口價25000","https://www.ptt.cc/bbs/MacShop/M.1453308786.A.85F.html"
"8393","標題[賣/高雄］iPad Pro 128GB WiFi 銀色","時間Thu Jan 21 01:09:40 2016","[交易價格]：31500 (可議，原32900）","https://www.ptt.cc/bbs/MacShop/M.1453309782.A.812.html"
"8394","標題[賣/高雄] 全新 APPLE 蘋果(線 耳機 旅充 保護貼","時間Thu Jan 21 01:45:28 2016","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1453311931.A.116.html"
"8395","標題[賣/全省] apple EarPods 耳機 全新","時間Thu Jan 21 01:48:46 2016","[交易價格]：450元含掛號郵資","https://www.ptt.cc/bbs/MacShop/M.1453312131.A.2FF.html"
"8396","標題[賣/台北] Macbook Air 13吋 4G/256G 2013","時間Thu Jan 21 07:21:59 2016","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1453332122.A.A52.html"
"8397","標題[賣/台北] iPhone 6S 玫瑰金 台積電版 16G","時間Thu Jan 21 09:29:27 2016","[交易價格]：20500  原價24500-便宜4000出售","https://www.ptt.cc/bbs/MacShop/M.1453339770.A.2D8.html"
"8398","標題[賣/台北] 全新iPad air1 16G 銀色 wifi","時間Thu Jan 21 10:08:27 2016","[交易價格]：11000","https://www.ptt.cc/bbs/MacShop/M.1453342110.A.805.html"
"8399","標題[賣/台北] MacBook Pro Retina13寸+鍵盤 33,000 ","時間Thu Jan 21 10:47:01 2016","[交易價格]：33,000","https://www.ptt.cc/bbs/MacShop/M.1453344424.A.FCC.html"
"8400","標題[賣/台中] iPhone 6/6S SGP Neo Hybrid EX 紅/金/鐵灰 三色","時間Thu Jan 21 10:54:59 2016","[交易價格]：500(不含運)","https://www.ptt.cc/bbs/MacShop/M.1453344901.A.FFB.html"
"8401","標題[賣/台北] iPad mini 一代 64g wifi+3g ","時間Thu Jan 21 11:50:03 2016","[交易價格]： 5,000元","https://www.ptt.cc/bbs/MacShop/M.1453348206.A.98F.html"
"8402","[交易價格]：$9,500","https://www.ptt.cc/bbs/MacShop/M.1453348469.A.07D.html","[交易價格]：$9,500","https://www.ptt.cc/bbs/MacShop/M.1453348469.A.07D.html"
"8403","標題[賣/台北] iPhone6S+ 16G 鐵灰","時間Thu Jan 21 12:24:34 2016","[交易價格]：25000(比官網便宜3500)","https://www.ptt.cc/bbs/MacShop/M.1453350277.A.7B1.html"
"8404","標題Re: [賣/雙北] iPad mini 4 wifi 128gb 金色 wif","時間Thu Jan 21 13:05:06 2016","[交易價格]：17000","https://www.ptt.cc/bbs/MacShop/M.1453352709.A.630.html"
"8405","標題[賣/台北] iPad Pro 4G版 金128G (已賣出, 謝謝!)","時間Thu Jan 21 13:20:25 2016","[交易價格]：37000 (iPad Pro 4G版 金 128GB + 原廠鍵盤 + 原廠翻蓋)","https://www.ptt.cc/bbs/MacShop/M.1453353628.A.D21.html"
"8406","標題[賣/台南] iphone 6s  64g 灰色 ","時間Thu Jan 21 13:20:54 2016","[交易價格]: 25500","https://www.ptt.cc/bbs/MacShop/M.1453353658.A.B4B.html"
"8407","標題[賣/全台] 第一專賣-美國iTunes Store Gift Card","時間Thu Jan 21 13:33:22 2016"," [交易價格]","https://www.ptt.cc/bbs/MacShop/M.1453354407.A.928.html"
"8408","標題[賣/高雄] new macbook 12寸 256G 灰","時間Thu Jan 21 13:41:24 2016","[交易價格]：32500","https://www.ptt.cc/bbs/MacShop/M.1453354886.A.ABB.html"
"8409","標題[賣/台北] 二手Air2 16g金","時間Thu Jan 21 13:52:23 2016","[交易價格]：11800","https://www.ptt.cc/bbs/MacShop/M.1453355545.A.375.html"
"8410","標題[賣/高雄] iPAD mini 16G wifi 銀色","時間Thu Jan 21 14:18:42 2016","[交易價格]：3500","https://www.ptt.cc/bbs/MacShop/M.1453357129.A.4EF.html"
"8411","標題[賣/台北] iPhone 6+ 64g 銀色 (保內)","時間Thu Jan 21 14:43:18 2016","[交易價格]：19000","https://www.ptt.cc/bbs/MacShop/M.1453358603.A.8CD.html"
